timestamp,phase,entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
2025-04-24 16:20:03,Phase 0,0.22034,0.20196,0.26321,-0.00667,-0.00956
2025-04-24 16:20:04,Phase 0,0.22034,0.20196,0.26321,-0.00045,-0.00065
2025-04-24 16:20:05,Phase 0,0.07127,0.10182,0,0,0
2025-04-24 16:20:06,Phase 0,0.07127,0.10182,0,-0.00143,0.00155
2025-04-24 16:20:07,Phase 0,0,0,0,0.00222,0.00128
2025-04-24 16:20:08,Phase 0,0,0,0,-0.00141,-0.00115
2025-04-24 16:20:09,Phase 0,0,0,0,0.00138,0.00219
2025-04-24 16:20:10,Phase 0,0,0,0,0.00387,0.00046
2025-04-24 16:20:11,Phase 0,0,0,0,0.00022,-0.00191
2025-04-24 16:20:12,Phase 0,0,0,0,0.00066,-0.00144
2025-04-24 16:20:13,Phase 0,0,0,0,0,0
2025-04-24 16:20:14,Phase 0,0,0,0,-0.09421,0.0067
2025-04-24 16:20:15,Phase 0,0.12003,0.17148,0,-0.00097,0.00753
2025-04-24 16:20:16,Phase 0,0.12003,0.17148,0,0,0
2025-04-24 16:20:17,Phase 0,0,0,0,0,0
2025-04-24 16:20:18,Phase 0,0,0,0,0.04161,-0.00908
2025-04-24 16:20:19,Phase 0,0,0,0,-0.01126,0.00058
2025-04-24 16:20:20,Phase 0,0,0,0,0.05608,-0.00332
2025-04-24 16:20:21,Phase 0,0,0,0,0,0.00045
2025-04-24 16:20:22,Phase 0,0.07448,0.1064,0,0.00217,0.00064
2025-04-24 16:20:23,Phase 0,0.07448,0.1064,0,-0.00226,-0.00251
2025-04-24 16:20:24,Phase 0,0.07448,0.1064,0,0.01397,0.01091
2025-04-24 16:20:25,Phase 0,0,0,0,-0.00064,-0.00041
2025-04-24 16:20:26,Phase 0,0,0,0,-0.00188,-0.00484
2025-04-24 16:20:27,Phase 0,0,0,0,-0.01489,-0.00605
2025-04-24 16:20:28,Phase 0,0,0,0,0.00517,0
Average,,,,,,
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
2025-05-06 04:08:40,Phase 0,00:00,0.0,0.0,0.0,0.05752,-0.45
2025-05-06 04:08:41,Phase 0,00:00,0.0,0.0,0.0,-0.0027,-0.00447
2025-05-06 04:08:42,Phase 0,00:00,0.30736,0.13865,0.70102,-0.02402,-0.03172
2025-05-06 04:08:43,Phase 0,00:00,0.30736,0.13865,0.70102,0.01123,0.00888
2025-05-06 04:08:44,Phase 0,00:00,0.30736,0.13865,0.70102,0.01067,0.0
2025-05-06 04:08:45,Phase 0,00:00,0.03055,0.0,0.10182,0.00142,0.0
2025-05-06 04:08:46,Phase 0,00:00,0.03055,0.0,0.10182,-0.00863,0.0
2025-05-06 04:08:47,Phase 0,00:00,0.22982,0.21091,0.27395,0.08189,0.08055
2025-05-06 04:08:48,Phase 0,00:00,0.22982,0.21091,0.27395,-0.01901,-0.00893
2025-05-06 04:08:49,Phase 0,00:00,0.22982,0.21091,0.27395,-0.08316,0.0064
